student_interest,student_country,student_language,student_target_degree,student_current_degree,student_gpa,student_lang_level,student_ielts,student_budget,student_study_mode,student_needs_scholarship,program_category,program_country,program_degree,program_tuition,program_language,program_study_mode,program_min_gpa,program_min_lang,program_min_ielts,program_scholarship,gpa_diff,budget_diff,lang_diff,ielts_diff,country_match,field_match,field_proximity,degree_compatible,study_mode_match,scholarship_match,match_score
FINANCE,Poland,ANY,PHD,MASTER,8.6,5,7.0,8000,BLENDED,0,ENGINEERING,France,MASTER_OF_ARTS,3600,English,BLENDED,11.0,5,5.0,1,-2.4,4400,0,2.0,0,0,0.0,0,1,0,0.060662076095836
COMMUNICATION,Italy,English,BACHELOR,BACHELOR,14.9,3,5.3,4000,ON_CAMPUS,0,ENGINEERING,Spain,CERTIFICATE,4100,English,ON_CAMPUS,0.0,4,6.0,1,0.0,-100,-1,-0.7,0,0,0.0,1,1,0,0.3773
ARTIFICIAL_INTELLIGENCE,Italy,French,BACHELOR,BACHELOR,11.2,5,7.1,6000,BLENDED,0,ARTS,Netherlands,BACHELOR,6300,English,BLENDED,0.0,4,6.0,1,0.0,-300,1,1.1,0,0,0.0,0,1,0,0.039754916271932964
ARCHITECTURE,Italy,German,PHD,MASTER,15.8,5,6.6,5000,ON_CAMPUS,1,DESIGN,Netherlands,BACHELOR,6800,French,BLENDED,0.0,4,5.0,1,0.0,-1800,1,1.6,0,0,0.5,0,0,1,0.03568487214537685
COMPUTER_SCIENCE,Spain,French,MASTER,HIGH_SCHOOL,0.0,6,7.8,5000,ON_CAMPUS,1,EDUCATION,France,MASTER,3800,English,ON_CAMPUS,12.0,5,5.5,0,0.0,1200,1,2.3,0,0,0.0,0,1,0,0.036506551819215194
HOSPITALITY,Netherlands,English,MASTER_OF_ARTS,MASTER,11.9,4,5.7,4000,DISTANCE,1,DESIGN,France,MASTER_OF_SCIENCE,3800,English,ON_CAMPUS,12.0,3,5.5,1,-0.1,200,1,0.2,0,0,0.0,0,0,1,0.09705130265743003
COMMUNICATION,ANY,French,CERTIFICATE,BACHELOR,15.3,4,6.0,8000,ON_CAMPUS,0,EDUCATION,Germany,MASTER,8100,English,BLENDED,12.0,3,6.0,0,3.3,-100,1,0.0,1,0,0.0,1,0,0,0.5338
BUSINESS,Spain,German,DIPLOMA,BACHELOR,8.0,5,6.6,12000,ON_CAMPUS,1,PSYCHOLOGY,Poland,MASTER,3800,English,DISTANCE,11.0,4,5.5,0,-3.0,8200,1,1.1,0,0,0.0,1,0,0,0.4242
ARCHITECTURE,Netherlands,English,BACHELOR,PHD,14.0,4,6.0,5000,BLENDED,1,MEDICINE,Poland,BACHELOR,7000,French,ON_CAMPUS,0.0,4,5.5,0,0.0,-2000,0,0.5,0,0,0.0,0,0,0,0.10211938233400282
LAW,ANY,ANY,MBA,HIGH_SCHOOL,0.0,3,4.8,8000,ON_CAMPUS,1,COMPUTER_SCIENCE,Netherlands,MASTER_OF_SCIENCE,6800,French,ON_CAMPUS,10.0,5,6.5,0,0.0,1200,-2,-1.7,1,0,0.0,0,1,0,0.011239540005596065
ARCHITECTURE,ANY,English,BACHELOR,BACHELOR,11.4,5,7.4,5000,ON_CAMPUS,1,PSYCHOLOGY,Poland,MASTER,3900,German,ON_CAMPUS,12.0,5,6.0,0,-0.6,1100,0,1.4,1,0,0.0,1,1,0,0.4818
ARTIFICIAL_INTELLIGENCE,ANY,French,BACHELOR,HIGH_SCHOOL,0.0,3,5.3,4000,ON_CAMPUS,0,BUSINESS,Poland,MASTER,5600,English,ON_CAMPUS,11.0,3,6.0,0,0.0,-1600,0,-0.7,1,0,0.0,0,1,0,0.029530316642950593
COMPUTER_SCIENCE,Netherlands,English,MASTER_OF_ARTS,BACHELOR,13.8,4,6.0,10000,ON_CAMPUS,1,LAW,Spain,CERTIFICATE,3100,English,ON_CAMPUS,0.0,3,5.5,0,0.0,6900,1,0.5,0,0,0.0,1,1,0,0.5034
PSYCHOLOGY,Italy,German,DIPLOMA,BACHELOR,18.3,2,4.1,7000,ON_CAMPUS,0,ENGINEERING,Poland,MASTER,2600,English,ON_CAMPUS,12.0,3,6.0,0,6.3,4400,-1,-1.9,0,0,0.0,1,1,0,0.4378
COMMUNICATION,Spain,French,BACHELOR,BACHELOR,9.6,3,4.7,8000,ON_CAMPUS,0,ENGINEERING,Latvia,BACHELOR,5400,English,ON_CAMPUS,0.0,4,6.0,0,0.0,2600,-1,-1.3,0,0,0.0,0,1,0,0.07160502314622105
COMMUNICATION,ANY,ANY,CERTIFICATE,BACHELOR,12.8,3,5.6,4000,ON_CAMPUS,0,HOSPITALITY,Italy,CERTIFICATE,2800,English,DISTANCE,0.0,3,6.5,0,0.0,1200,0,-0.9,1,0,0.0,1,0,0,0.558
FINANCE,Germany,ANY,CERTIFICATE,MASTER,16.2,4,5.8,6000,BLENDED,0,PSYCHOLOGY,Turkey,CERTIFICATE,3000,English,ON_CAMPUS,0.0,4,7.0,0,0.0,3000,0,-1.2,0,0,0.0,1,0,0,0.4203
ARCHITECTURE,Turkey,French,DIPLOMA,MASTER,11.0,5,7.3,4000,ON_CAMPUS,1,LAW,Germany,DIPLOMA,6100,French,DISTANCE,0.0,3,5.5,0,0.0,-2100,2,1.8,0,0,0.0,1,0,0,0.4318
HOSPITALITY,Poland,ANY,DIPLOMA,MASTER,13.0,3,5.1,3000,ON_CAMPUS,1,DATA_SCIENCE,France,BACHELOR,3700,French,BLENDED,0.0,3,6.0,0,0.0,-700,0,-0.9,0,0,0.0,0,0,0,0.030192199699999065
COMMUNICATION,Spain,French,MBA,MASTER,10.2,3,5.1,6000,ON_CAMPUS,0,BUSINESS,Germany,MASTER,9800,French,DISTANCE,12.0,4,7.0,1,-1.8,-3800,-1,-1.9,0,0,0.0,0,0,0,0.037042010919769275
ARCHITECTURE,Poland,English,DIPLOMA,BACHELOR,14.0,3,4.8,6000,ON_CAMPUS,1,COMMUNICATION,Netherlands,MASTER,8700,English,ON_CAMPUS,10.0,3,6.0,0,4.0,-2700,0,-1.2,0,0,0.0,1,1,0,0.5933
COMMUNICATION,ANY,French,CERTIFICATE,MASTER,16.9,5,6.8,5000,ON_CAMPUS,1,LAW,Spain,MASTER,6300,French,ON_CAMPUS,11.0,4,5.0,0,5.9,-1300,1,1.8,1,0,0.0,0,1,0,0.10132545968739112
PSYCHOLOGY,ANY,English,MBA,BACHELOR,12.5,4,5.9,5000,DISTANCE,0,DESIGN,France,CERTIFICATE,3900,French,ON_CAMPUS,0.0,4,5.0,0,0.0,1100,0,0.9,1,0,0.0,1,0,0,0.4773
BUSINESS,Germany,German,BACHELOR,PHD,9.7,4,6.3,10000,ON_CAMPUS,1,COMMUNICATION,Turkey,BACHELOR,4500,English,BLENDED,0.0,4,5.5,0,0.0,5500,0,0.8,0,0,0.3,0,0,0,0.03745359463384701
ARTIFICIAL_INTELLIGENCE,Latvia,German,MASTER,BACHELOR,9.0,4,5.9,6000,DISTANCE,0,COMPUTER_SCIENCE,Latvia,MASTER,2800,English,ON_CAMPUS,11.0,4,6.5,0,-2.0,3200,0,-0.6,1,0,0.8,1,0,0,0.7453
DESIGN,Turkey,English,CERTIFICATE,HIGH_SCHOOL,0.0,2,3.9,7000,ON_CAMPUS,1,DATA_SCIENCE,Netherlands,CERTIFICATE,4200,English,ON_CAMPUS,0.0,4,6.5,1,0.0,2800,-2,-2.6,0,0,0.0,1,1,1,0.5306
ARTIFICIAL_INTELLIGENCE,ANY,German,DIPLOMA,HIGH_SCHOOL,0.0,3,5.1,8000,BLENDED,1,PSYCHOLOGY,Turkey,MASTER,5200,German,BLENDED,11.0,4,6.5,0,0.0,2800,-1,-1.4,1,0,0.0,0,1,0,0.024324914941804162
MARKETING,Latvia,German,DIPLOMA,BACHELOR,14.4,1,3.0,4000,ON_CAMPUS,1,ARTIFICIAL_INTELLIGENCE,Germany,MASTER,9700,English,BLENDED,12.0,4,6.0,1,2.4,-5700,-3,-3.0,0,0,0.0,1,0,1,0.321
EDUCATION,ANY,French,CERTIFICATE,BACHELOR,12.0,3,4.7,7000,ON_CAMPUS,0,BUSINESS,Turkey,MASTER_OF_SCIENCE,8200,English,ON_CAMPUS,11.0,3,5.5,0,1.0,-1200,0,-0.8,1,0,0.0,1,1,0,0.5176
ARTS,Italy,ANY,PHD,HIGH_SCHOOL,0.0,2,3.6,6000,DISTANCE,1,FINANCE,Latvia,MASTER,7800,English,ON_CAMPUS,10.0,4,6.0,1,0.0,-1800,-2,-2.4,0,0,0.0,0,0,1,0.06220070382526935
HOSPITALITY,ANY,English,BACHELOR,BACHELOR,18.2,3,5.2,5000,ON_CAMPUS,1,ENGINEERING,Italy,PHD,7900,English,DISTANCE,13.0,5,6.0,0,5.2,-2900,-2,-0.8,1,0,0.0,0,0,0,0.05351642187336678
PSYCHOLOGY,Latvia,German,PHD,BACHELOR,15.3,5,7.1,10000,ON_CAMPUS,1,ARCHITECTURE,Netherlands,CERTIFICATE,3500,English,BLENDED,0.0,3,5.0,0,0.0,6500,2,2.1,0,0,0.0,1,0,0,0.364
MARKETING,Italy,English,MASTER_OF_ARTS,HIGH_SCHOOL,0.0,4,5.3,5000,DISTANCE,0,EDUCATION,Turkey,BACHELOR,5900,German,ON_CAMPUS,0.0,4,5.5,0,0.0,-900,0,-0.2,0,0,0.0,1,0,0,0.2692
OTHER,Latvia,English,BACHELOR,HIGH_SCHOOL,0.0,3,4.5,5000,ON_CAMPUS,0,MEDICINE,Germany,MASTER_OF_ARTS,6900,English,ON_CAMPUS,11.0,4,5.0,0,0.0,-1900,-1,-0.5,0,0,0.0,0,1,0,0.03504046569148278
DESIGN,Latvia,ANY,MASTER,BACHELOR,11.9,3,5.5,8000,ON_CAMPUS,0,BUSINESS,Germany,MASTER_OF_SCIENCE,9800,English,ON_CAMPUS,12.0,4,7.0,0,-0.1,-1800,-1,-1.5,0,0,0.0,1,1,0,0.4678
HOSPITALITY,Turkey,English,CERTIFICATE,BACHELOR,14.6,3,5.2,3000,BLENDED,0,FINANCE,Turkey,BACHELOR,5600,English,DISTANCE,0.0,4,5.0,1,0.0,-2600,-1,0.2,1,0,0.0,0,0,0,0.0
ARTS,ANY,French,MASTER_OF_SCIENCE,HIGH_SCHOOL,0.0,5,6.4,5000,ON_CAMPUS,1,ENGINEERING,Germany,BACHELOR,6300,English,ON_CAMPUS,0.0,4,5.0,0,0.0,-1300,1,1.4,1,0,0.0,1,1,0,0.5307
PSYCHOLOGY,Germany,ANY,DIPLOMA,MASTER,16.2,4,6.5,5000,ON_CAMPUS,0,PSYCHOLOGY,France,MASTER,7100,German,DISTANCE,12.0,5,6.0,1,4.2,-2100,-1,0.5,0,1,1.0,0,0,0,0.03738921123611774
OTHER,France,French,PHD,BACHELOR,13.3,4,6.3,10000,BLENDED,0,PSYCHOLOGY,Turkey,BACHELOR,5100,English,ON_CAMPUS,0.0,4,5.5,0,0.0,4900,0,0.8,0,0,0.0,0,0,0,0.0514909277900803
PSYCHOLOGY,Netherlands,French,MBA,MASTER,14.5,4,6.0,4000,BLENDED,0,LAW,Latvia,PHD,8300,English,ON_CAMPUS,15.0,4,5.0,0,-0.5,-4300,0,1.0,0,0,0.0,1,0,0,0.3192
ARTIFICIAL_INTELLIGENCE,ANY,ANY,BACHELOR,BACHELOR,10.0,4,6.2,3000,BLENDED,0,HOSPITALITY,France,MASTER,8000,French,DISTANCE,11.0,4,5.0,0,-1.0,-5000,0,1.2,1,0,0.0,1,0,0,0.3818
PSYCHOLOGY,Turkey,ANY,PHD,MASTER,12.0,4,6.1,10000,BLENDED,1,ENGINEERING,Netherlands,MASTER,6000,English,ON_CAMPUS,12.0,3,6.0,0,0.0,4000,1,0.1,0,0,0.0,0,0,0,0.09101361167173871
FINANCE,Latvia,French,DIPLOMA,HIGH_SCHOOL,0.0,3,5.2,3000,BLENDED,1,ARCHITECTURE,Latvia,PHD,5400,English,ON_CAMPUS,14.0,5,7.0,1,0.0,-2400,-2,-1.8,1,0,0.0,0,0,1,0.03945855285945245
EDUCATION,Spain,English,MASTER_OF_SCIENCE,BACHELOR,18.3,5,7.2,3000,ON_CAMPUS,0,ARTIFICIAL_INTELLIGENCE,Latvia,MASTER_OF_ARTS,4500,English,BLENDED,11.0,4,6.5,0,7.3,-1500,1,0.7,0,0,0.0,1,0,0,0.5236
EDUCATION,ANY,English,BACHELOR,BACHELOR,10.3,3,5.8,5000,DISTANCE,0,OTHER,France,DIPLOMA,10500,English,ON_CAMPUS,0.0,3,7.0,0,0.0,-5500,0,-1.2,1,0,0.0,1,0,0,0.5161
MARKETING,Poland,French,MASTER_OF_SCIENCE,BACHELOR,13.3,3,4.5,6000,ON_CAMPUS,1,MARKETING,Netherlands,MASTER_OF_SCIENCE,5000,French,ON_CAMPUS,11.0,4,6.5,0,2.3,1000,-1,-2.0,0,1,1.0,1,1,0,0.7692
EDUCATION,Germany,ANY,MASTER,HIGH_SCHOOL,0.0,4,6.4,10000,ON_CAMPUS,0,COMMUNICATION,Italy,MBA,7700,English,DISTANCE,10.0,3,5.0,1,0.0,2300,1,1.4,0,0,0.0,0,0,0,0.0
ARCHITECTURE,ANY,English,BACHELOR,PHD,11.9,5,7.1,6000,BLENDED,1,ARTIFICIAL_INTELLIGENCE,Poland,BACHELOR,3900,French,BLENDED,0.0,4,5.0,1,0.0,2100,1,2.1,1,0,0.0,0,1,1,0.07920123348159751
DESIGN,Italy,English,MASTER,BACHELOR,17.4,4,6.1,10000,BLENDED,1,ARTIFICIAL_INTELLIGENCE,Netherlands,MASTER_OF_ARTS,5700,English,DISTANCE,12.0,4,5.5,0,5.4,4300,0,0.6,0,0,0.0,1,0,0,0.5959
DESIGN,Latvia,ANY,PHD,HIGH_SCHOOL,0.0,3,5.4,5000,BLENDED,0,MARKETING,France,MASTER,5300,German,ON_CAMPUS,11.0,4,5.5,0,0.0,-300,-1,-0.1,0,0,0.0,0,0,0,0.014712297561636618
PSYCHOLOGY,ANY,English,BACHELOR,HIGH_SCHOOL,0.0,5,6.8,6000,BLENDED,0,OTHER,Poland,BACHELOR,4400,German,DISTANCE,0.0,4,5.5,0,0.0,1600,1,1.3,1,0,0.0,1,0,0,0.5399
MEDICINE,Turkey,English,MASTER_OF_SCIENCE,PHD,8.7,4,5.7,7000,ON_CAMPUS,1,DESIGN,France,DIPLOMA,15200,English,BLENDED,0.0,4,5.5,1,0.0,-8200,0,0.2,0,0,0.0,1,0,1,0.3847
LAW,Italy,English,MBA,BACHELOR,12.1,3,4.5,7000,BLENDED,0,MEDICINE,Germany,MASTER,4400,French,ON_CAMPUS,11.0,3,5.5,0,1.1,2600,0,-1.0,0,0,0.0,1,0,0,0.4704
MARKETING,ANY,English,MASTER,HIGH_SCHOOL,0.0,5,6.9,4000,BLENDED,0,OTHER,Latvia,MASTER_OF_ARTS,3000,French,ON_CAMPUS,13.0,5,6.0,0,0.0,1000,0,0.9,1,0,0.0,0,0,0,0.0724412241580962
PSYCHOLOGY,Germany,English,PHD,BACHELOR,13.6,4,5.9,10000,BLENDED,0,ARCHITECTURE,France,MASTER_OF_SCIENCE,5600,English,ON_CAMPUS,12.0,4,6.0,0,1.6,4400,0,-0.1,0,0,0.0,1,0,0,0.6008
LAW,Germany,English,PHD,BACHELOR,12.7,5,7.1,3000,ON_CAMPUS,1,ENGINEERING,France,CERTIFICATE,3000,English,ON_CAMPUS,0.0,4,6.5,0,0.0,0,1,0.6,0,0,0.0,1,1,0,0.4339
HOSPITALITY,France,English,MBA,HIGH_SCHOOL,0.0,3,4.7,3000,ON_CAMPUS,1,EDUCATION,Italy,MASTER,2800,English,ON_CAMPUS,12.0,4,6.5,0,0.0,200,-1,-1.8,0,0,0.0,0,1,0,0.034179402696193545
PSYCHOLOGY,Italy,ANY,CERTIFICATE,BACHELOR,12.2,3,5.5,4000,DISTANCE,1,DATA_SCIENCE,Poland,BACHELOR,6200,French,BLENDED,0.0,4,6.0,1,0.0,-2200,-1,-0.5,0,0,0.0,0,0,1,0.04172017296558156
HOSPITALITY,Italy,English,MASTER,PHD,9.9,4,5.8,6000,BLENDED,1,OTHER,Poland,MASTER,5000,English,BLENDED,10.0,5,6.5,0,-0.1,1000,-1,-0.7,0,0,0.0,0,1,0,0.03440538876331485
ENGINEERING,Netherlands,French,BACHELOR,MASTER,10.7,5,7.0,6000,DISTANCE,1,FINANCE,Poland,MASTER,7600,English,ON_CAMPUS,10.0,4,6.0,0,0.7,-1600,1,1.0,0,0,0.0,0,0,0,0.016984219105854764
MEDICINE,Latvia,English,BACHELOR,BACHELOR,11.9,5,6.8,4000,BLENDED,0,EDUCATION,Poland,CERTIFICATE,1300,English,BLENDED,0.0,3,5.0,0,0.0,2700,2,1.8,0,0,0.0,1,1,0,0.4934
OTHER,Germany,English,MASTER,HIGH_SCHOOL,0.0,4,6.2,3000,DISTANCE,0,ARTS,Netherlands,MASTER,3900,French,ON_CAMPUS,12.0,4,6.0,0,0.0,-900,0,0.2,0,0,0.0,0,0,0,0.0512800398753521
EDUCATION,Poland,English,BACHELOR,PHD,14.2,5,7.0,7000,ON_CAMPUS,0,ARTS,Germany,MBA,13800,English,ON_CAMPUS,12.0,4,6.5,0,2.2,-6800,1,0.5,0,0,0.0,0,1,0,0.05428983879171867
BUSINESS,Italy,English,MASTER_OF_SCIENCE,HIGH_SCHOOL,0.0,4,6.0,6000,BLENDED,0,MARKETING,Latvia,PHD,3700,English,ON_CAMPUS,14.0,5,6.0,0,0.0,2300,-1,0.0,0,0,0.6,0,0,0,0.04791152803929018
LAW,Germany,English,PHD,HIGH_SCHOOL,0.0,2,3.9,5000,DISTANCE,0,COMMUNICATION,Turkey,CERTIFICATE,4900,German,ON_CAMPUS,0.0,4,6.0,1,0.0,100,-2,-2.1,0,0,0.0,1,0,0,0.4815
COMMUNICATION,ANY,German,CERTIFICATE,HIGH_SCHOOL,0.0,2,4.2,12000,ON_CAMPUS,0,MARKETING,Latvia,MASTER,7200,English,DISTANCE,11.0,4,5.5,0,0.0,4800,-2,-1.3,1,0,0.7,0,0,0,0.0
COMMUNICATION,Latvia,French,MASTER,PHD,13.1,5,7.5,6000,ON_CAMPUS,1,ENGINEERING,Latvia,MASTER,4100,English,ON_CAMPUS,11.0,4,5.0,0,2.1,1900,1,2.5,1,0,0.0,0,1,0,0.04584327750707061
MEDICINE,Germany,French,MASTER,HIGH_SCHOOL,0.0,1,3.1,8000,ON_CAMPUS,0,OTHER,Spain,DIPLOMA,5500,English,BLENDED,0.0,3,7.0,0,0.0,2500,-2,-3.9,0,0,0.0,1,0,0,0.4138
ARCHITECTURE,Poland,English,DIPLOMA,HIGH_SCHOOL,0.0,3,4.6,8000,BLENDED,1,HOSPITALITY,Italy,PHD,3700,English,ON_CAMPUS,13.0,5,5.5,0,0.0,4300,-2,-0.9,0,0,0.0,0,0,0,0.022152991121888125
COMPUTER_SCIENCE,Latvia,ANY,CERTIFICATE,HIGH_SCHOOL,0.0,2,4.1,3000,ON_CAMPUS,0,BUSINESS,Italy,PHD,8400,English,DISTANCE,14.0,5,5.5,1,0.0,-5400,-3,-1.4,0,0,0.0,0,0,0,0.06118224410405411
MEDICINE,ANY,ANY,DIPLOMA,HIGH_SCHOOL,0.0,3,4.7,7000,ON_CAMPUS,0,ARTS,Italy,PHD,5900,German,ON_CAMPUS,14.0,5,6.0,0,0.0,1100,-2,-1.3,1,0,0.0,0,1,0,0.06854507429124598
PSYCHOLOGY,Latvia,English,MASTER_OF_SCIENCE,MASTER,13.1,4,6.1,4000,DISTANCE,0,COMPUTER_SCIENCE,Spain,BACHELOR,7100,French,DISTANCE,0.0,3,6.0,0,0.0,-3100,1,0.1,0,0,0.0,0,1,0,0.1116260550077312
HOSPITALITY,Netherlands,ANY,PHD,BACHELOR,11.5,5,6.9,12000,ON_CAMPUS,1,DATA_SCIENCE,Italy,CERTIFICATE,3000,English,DISTANCE,0.0,4,6.0,1,0.0,9000,1,0.9,0,0,0.0,1,0,1,0.5058
MARKETING,Germany,ANY,MASTER,MASTER,14.9,4,5.7,5000,ON_CAMPUS,1,EDUCATION,Turkey,BACHELOR,4100,English,BLENDED,0.0,4,6.5,0,0.0,900,0,-0.8,0,0,0.0,0,0,0,0.024875458240687157
PSYCHOLOGY,ANY,French,PHD,BACHELOR,16.4,4,5.8,6000,ON_CAMPUS,0,ARTIFICIAL_INTELLIGENCE,Turkey,CERTIFICATE,2100,English,ON_CAMPUS,0.0,3,5.5,0,0.0,3900,1,0.3,1,0,0.0,1,1,0,0.6614
PSYCHOLOGY,Italy,English,BACHELOR,BACHELOR,8.4,3,4.6,5000,BLENDED,1,FINANCE,Turkey,MASTER,6600,French,DISTANCE,12.0,5,5.0,1,-3.6,-1600,-2,-0.4,0,0,0.0,1,0,1,0.2312
DATA_SCIENCE,Turkey,German,PHD,BACHELOR,8.4,4,6.1,15000,ON_CAMPUS,1,DATA_SCIENCE,Netherlands,MASTER,9500,English,BLENDED,11.0,4,6.0,1,-2.6,5500,0,0.1,0,1,1.0,1,0,1,0.5142
ENGINEERING,Latvia,ANY,CERTIFICATE,BACHELOR,16.8,3,5.1,4000,ON_CAMPUS,1,ARTS,Poland,CERTIFICATE,1300,English,DISTANCE,0.0,4,6.5,0,0.0,2700,-1,-1.4,0,0,0.0,1,0,0,0.4137
ENGINEERING,Turkey,French,BACHELOR,BACHELOR,11.6,4,6.0,8000,DISTANCE,0,ARTS,France,PHD,8800,French,ON_CAMPUS,13.0,4,5.5,0,-1.4,-800,0,0.5,0,0,0.0,0,0,0,0.03667002983004306
OTHER,Italy,English,BACHELOR,MASTER,11.4,3,5.2,3000,ON_CAMPUS,0,HOSPITALITY,Poland,PHD,4400,French,ON_CAMPUS,13.0,5,6.0,0,-1.6,-1400,-2,-0.8,0,0,0.0,1,1,0,0.3113
FINANCE,ANY,French,MASTER,HIGH_SCHOOL,0.0,5,7.4,8000,BLENDED,1,MEDICINE,Spain,BACHELOR,2800,French,ON_CAMPUS,0.0,4,7.0,1,0.0,5200,1,0.4,1,0,0.0,1,0,1,0.6106
OTHER,Spain,English,BACHELOR,HIGH_SCHOOL,0.0,3,5.2,3000,ON_CAMPUS,1,ARTIFICIAL_INTELLIGENCE,France,MASTER_OF_ARTS,4300,French,ON_CAMPUS,12.0,4,5.0,0,0.0,-1300,-1,0.2,0,0,0.0,0,1,0,0.06039719203376957
FINANCE,Spain,French,DIPLOMA,MASTER,14.6,5,7.0,7000,BLENDED,1,EDUCATION,Latvia,CERTIFICATE,4000,French,ON_CAMPUS,0.0,4,5.5,0,0.0,3000,1,1.5,0,0,0.0,1,0,0,0.4802
ENGINEERING,ANY,ANY,BACHELOR,PHD,9.1,5,7.3,4000,BLENDED,0,COMPUTER_SCIENCE,Germany,MASTER,7600,French,ON_CAMPUS,11.0,5,6.0,0,-1.9,-3600,0,1.3,1,0,0.5,0,0,0,0.03838157033425309
COMPUTER_SCIENCE,Turkey,French,DIPLOMA,HIGH_SCHOOL,0.0,3,5.2,10000,ON_CAMPUS,1,FINANCE,Germany,MASTER_OF_SCIENCE,7800,English,BLENDED,12.0,4,5.5,0,0.0,2200,-1,-0.3,0,0,0.0,0,0,0,0.09232071293419011
DATA_SCIENCE,Spain,English,MASTER,BACHELOR,16.6,3,5.3,4000,ON_CAMPUS,1,LAW,Latvia,BACHELOR,6600,English,ON_CAMPUS,0.0,4,5.5,1,0.0,-2600,-1,-0.2,0,0,0.0,0,1,1,0.06431193663346145
OTHER,Latvia,French,CERTIFICATE,BACHELOR,13.4,5,6.9,5000,ON_CAMPUS,1,DESIGN,Poland,BACHELOR,3800,English,ON_CAMPUS,0.0,4,5.5,0,0.0,1200,1,1.4,0,0,0.0,0,1,0,0.01330827248325829
EDUCATION,France,French,BACHELOR,HIGH_SCHOOL,0.0,3,4.5,4000,DISTANCE,1,FINANCE,Spain,BACHELOR,5200,English,ON_CAMPUS,0.0,3,5.0,1,0.0,-1200,0,-0.5,0,0,0.0,1,0,1,0.3417
DATA_SCIENCE,ANY,French,BACHELOR,HIGH_SCHOOL,0.0,3,5.5,15000,ON_CAMPUS,1,DESIGN,Poland,MASTER,7200,English,ON_CAMPUS,13.0,5,6.0,1,0.0,7800,-2,-0.5,1,0,0.0,0,1,1,0.08665499618284897
LAW,Italy,French,MASTER,HIGH_SCHOOL,0.0,2,3.9,4000,ON_CAMPUS,1,ARCHITECTURE,Italy,CERTIFICATE,3900,French,ON_CAMPUS,0.0,4,7.0,1,0.0,100,-2,-3.1,1,0,0.0,1,1,1,0.7739
BUSINESS,ANY,English,PHD,HIGH_SCHOOL,0.0,3,5.1,3000,BLENDED,0,EDUCATION,Latvia,BACHELOR,4800,English,BLENDED,0.0,3,5.0,1,0.0,-1800,0,0.1,1,0,0.0,1,1,0,0.5536
COMPUTER_SCIENCE,France,German,PHD,HIGH_SCHOOL,0.0,4,6.2,8000,BLENDED,0,ENGINEERING,France,DIPLOMA,16800,English,ON_CAMPUS,0.0,3,5.5,1,0.0,-8800,1,0.7,1,0,0.5,1,0,0,0.5676
ARTS,Turkey,German,BACHELOR,MASTER,12.2,5,6.9,5000,BLENDED,0,MARKETING,France,MASTER_OF_ARTS,5200,French,BLENDED,10.0,4,6.5,0,2.2,-200,1,0.4,0,0,0.0,0,1,0,0.13201671282567906
ARTIFICIAL_INTELLIGENCE,France,ANY,MASTER_OF_SCIENCE,HIGH_SCHOOL,0.0,2,3.7,3000,ON_CAMPUS,0,COMMUNICATION,Spain,MASTER,4700,English,BLENDED,11.0,5,5.0,0,0.0,-1700,-3,-1.3,0,0,0.0,0,0,0,0.018155432533892644
HOSPITALITY,ANY,English,BACHELOR,MASTER,10.6,4,6.0,7000,BLENDED,0,OTHER,Germany,DIPLOMA,5700,German,ON_CAMPUS,0.0,4,6.0,0,0.0,1300,0,0.0,1,0,0.0,1,0,0,0.5422
ARTS,Turkey,English,CERTIFICATE,BACHELOR,10.6,4,6.1,4000,ON_CAMPUS,1,OTHER,Italy,BACHELOR,2600,English,ON_CAMPUS,0.0,4,5.0,1,0.0,1400,0,1.1,0,0,0.0,0,1,1,0.043326401016372265
DESIGN,Spain,German,MASTER,MASTER,14.6,3,4.2,3000,BLENDED,1,LAW,Italy,BACHELOR,6700,English,ON_CAMPUS,0.0,3,6.0,0,0.0,-3700,0,-1.8,0,0,0.0,0,0,0,0.02738866237888645
EDUCATION,Germany,ANY,MASTER,BACHELOR,14.6,5,7.1,5000,ON_CAMPUS,0,ENGINEERING,Italy,MASTER,6400,French,DISTANCE,10.0,4,6.5,0,4.6,-1400,1,0.6,0,0,0.0,1,0,0,0.3163
OTHER,Turkey,ANY,BACHELOR,HIGH_SCHOOL,0.0,4,5.4,5000,BLENDED,0,EDUCATION,France,BACHELOR,5200,English,DISTANCE,0.0,4,7.0,0,0.0,-200,0,-1.6,0,0,0.0,1,0,0,0.372
COMMUNICATION,Turkey,ANY,MASTER,MASTER,12.8,5,6.9,7000,DISTANCE,0,PSYCHOLOGY,Germany,BACHELOR,6500,English,ON_CAMPUS,0.0,3,7.0,1,0.0,500,2,-0.1,0,0,0.3,0,0,0,0.05817422888289447
COMMUNICATION,ANY,English,BACHELOR,HIGH_SCHOOL,0.0,4,5.8,6000,BLENDED,0,ARTIFICIAL_INTELLIGENCE,Germany,MASTER,7800,English,BLENDED,12.0,4,5.5,0,0.0,-1800,0,0.3,1,0,0.0,0,1,0,0.0
MARKETING,Poland,English,DIPLOMA,BACHELOR,17.7,3,5.1,4000,ON_CAMPUS,0,ARTIFICIAL_INTELLIGENCE,Netherlands,BACHELOR,3100,English,ON_CAMPUS,0.0,3,6.5,1,0.0,900,0,-1.4,0,0,0.0,0,1,0,0.10280963183245706
